image_id,identity,path,source_region,date,relative_age,location,latitude,longitude,encounter,client_id
51,lynx_116,CzechLynx/nps/lynx_116/24182_lynx_116.png,nps,24-09-2023,0.0,susice-1,49.2039,13.48618,8661,client_1_nps
52,lynx_075,CzechLynx/nps/lynx_075/24183_lynx_075.png,nps,01-11-2023,5.0,susice-1,49.2039,13.48618,8662,client_1_nps
53,lynx_116,CzechLynx/nps/lynx_116/24184_lynx_116.png,nps,24-11-2023,0.0,susice-1,49.2039,13.48618,8663,client_1_nps
54,lynx_116,CzechLynx/nps/lynx_116/24185_lynx_116.png,nps,24-11-2023,0.0,susice-1,49.2039,13.48618,8664,client_1_nps
55,lynx_116,CzechLynx/nps/lynx_116/24186_lynx_116.png,nps,24-11-2023,0.0,susice-1,49.2039,13.48618,8664,client_1_nps
56,lynx_116,CzechLynx/nps/lynx_116/24187_lynx_116.png,nps,24-11-2023,0.0,susice-1,49.2039,13.48618,8664,client_1_nps
57,lynx_116,CzechLynx/nps/lynx_116/24188_lynx_116.png,nps,24-11-2023,0.0,susice-1,49.2039,13.48618,8665,client_1_nps
58,lynx_116,CzechLynx/nps/lynx_116/24189_lynx_116.png,nps,24-11-2023,0.0,susice-1,49.2039,13.48618,8666,client_1_nps
59,lynx_116,CzechLynx/nps/lynx_116/24190_lynx_116.png,nps,24-11-2023,0.0,susice-1,49.2039,13.48618,8666,client_1_nps
60,lynx_116,CzechLynx/nps/lynx_116/24191_lynx_116.png,nps,24-11-2023,0.0,susice-1,49.2039,13.48618,8666,client_1_nps
61,lynx_116,CzechLynx/nps/lynx_116/24192_lynx_116.png,nps,10-12-2023,0.0,susice-1,49.2039,13.48618,8667,client_1_nps
62,lynx_116,CzechLynx/nps/lynx_116/24193_lynx_116.png,nps,10-12-2023,0.0,susice-1,49.2039,13.48618,8668,client_1_nps
63,lynx_116,CzechLynx/nps/lynx_116/24194_lynx_116.png,nps,10-12-2023,0.0,susice-1,49.2039,13.48618,8668,client_1_nps
64,lynx_116,CzechLynx/nps/lynx_116/24195_lynx_116.png,nps,10-12-2023,0.0,susice-1,49.2039,13.48618,8668,client_1_nps
65,lynx_075,CzechLynx/nps/lynx_075/24196_lynx_075.png,nps,20-12-2023,5.0,susice-1,49.2039,13.48618,8669,client_1_nps
66,lynx_075,CzechLynx/nps/lynx_075/24197_lynx_075.png,nps,20-12-2023,5.0,susice-1,49.2039,13.48618,8669,client_1_nps
67,lynx_075,CzechLynx/nps/lynx_075/24198_lynx_075.png,nps,20-12-2023,5.0,susice-1,49.2039,13.48618,8669,client_1_nps
68,lynx_116,CzechLynx/nps/lynx_116/24199_lynx_116.png,nps,02-01-2024,1.0,susice-1,49.2039,13.48618,8670,client_1_nps
69,lynx_116,CzechLynx/nps/lynx_116/24200_lynx_116.png,nps,02-01-2024,1.0,susice-1,49.2039,13.48618,8671,client_1_nps
70,lynx_116,CzechLynx/nps/lynx_116/24201_lynx_116.png,nps,02-01-2024,1.0,susice-1,49.2039,13.48618,8671,client_1_nps
71,lynx_116,CzechLynx/nps/lynx_116/24202_lynx_116.png,nps,02-01-2024,1.0,susice-1,49.2039,13.48618,8671,client_1_nps
72,lynx_075,CzechLynx/nps/lynx_075/24203_lynx_075.png,nps,10-01-2024,6.0,susice-1,49.2039,13.48618,8672,client_1_nps
73,lynx_075,CzechLynx/nps/lynx_075/24204_lynx_075.png,nps,10-01-2024,6.0,susice-1,49.2039,13.48618,8673,client_1_nps
74,lynx_075,CzechLynx/nps/lynx_075/24205_lynx_075.png,nps,10-01-2024,6.0,susice-1,49.2039,13.48618,8673,client_1_nps
75,lynx_011,CzechLynx/nps/lynx_011/24206_lynx_011.png,nps,21-02-2024,1.0,horni_plana-1,48.73656,13.99778,8674,client_1_nps
76,lynx_028,CzechLynx/nps/lynx_028/24207_lynx_028.png,nps,14-05-2023,4.0,horni_plana-2,48.82636,14.00501,8675,client_1_nps
77,lynx_028,CzechLynx/nps/lynx_028/24208_lynx_028.png,nps,01-09-2023,4.0,horni_plana-2,48.82636,14.00501,8676,client_1_nps
78,lynx_112,CzechLynx/nps/lynx_112/24209_lynx_112.png,nps,12-05-2023,1.0,volary-3,49.01077,13.88308,8677,client_1_nps
79,lynx_112,CzechLynx/nps/lynx_112/24210_lynx_112.png,nps,29-05-2023,1.0,volary-3,49.01077,13.88308,8678,client_1_nps
80,lynx_112,CzechLynx/nps/lynx_112/24211_lynx_112.png,nps,29-05-2023,1.0,volary-3,49.01077,13.88308,8679,client_1_nps
81,lynx_112,CzechLynx/nps/lynx_112/24212_lynx_112.png,nps,29-05-2023,1.0,volary-3,49.01077,13.88308,8680,client_1_nps
82,lynx_112,CzechLynx/nps/lynx_112/24213_lynx_112.png,nps,12-05-2023,1.0,,,,8681,client_1_nps
83,lynx_112,CzechLynx/nps/lynx_112/24214_lynx_112.png,nps,12-05-2023,1.0,,,,8682,client_1_nps
84,lynx_146,CzechLynx/nps/lynx_146/24215_lynx_146.png,nps,12-06-2023,3.0,bayerisch_eisenstein-1,49.12224,13.20613,8683,client_1_nps
85,lynx_146,CzechLynx/nps/lynx_146/24216_lynx_146.png,nps,05-05-2023,3.0,bayerisch_eisenstein-1,49.12224,13.20613,8684,client_1_nps
86,lynx_146,CzechLynx/nps/lynx_146/24217_lynx_146.png,nps,05-05-2023,3.0,bayerisch_eisenstein-1,49.12224,13.20613,8685,client_1_nps
87,lynx_146,CzechLynx/nps/lynx_146/24218_lynx_146.png,nps,12-05-2023,3.0,bayerisch_eisenstein-1,49.12224,13.20613,8686,client_1_nps
88,lynx_146,CzechLynx/nps/lynx_146/24219_lynx_146.png,nps,12-05-2023,3.0,bayerisch_eisenstein-1,49.12224,13.20613,8687,client_1_nps
89,lynx_146,CzechLynx/nps/lynx_146/24220_lynx_146.png,nps,12-05-2023,3.0,bayerisch_eisenstein-1,49.12224,13.20613,8688,client_1_nps
90,lynx_146,CzechLynx/nps/lynx_146/24221_lynx_146.png,nps,12-05-2023,3.0,bayerisch_eisenstein-1,49.12224,13.20613,8689,client_1_nps
91,lynx_146,CzechLynx/nps/lynx_146/24222_lynx_146.png,nps,12-05-2023,3.0,bayerisch_eisenstein-1,49.12224,13.20613,8689,client_1_nps
92,lynx_146,CzechLynx/nps/lynx_146/24223_lynx_146.png,nps,12-05-2023,3.0,bayerisch_eisenstein-1,49.12224,13.20613,8689,client_1_nps
93,lynx_116,CzechLynx/nps/lynx_116/24224_lynx_116.png,nps,21-03-2024,1.0,bayerisch_eisenstein-1,49.12224,13.20613,8690,client_1_nps
94,lynx_116,CzechLynx/nps/lynx_116/24225_lynx_116.png,nps,21-03-2024,1.0,bayerisch_eisenstein-1,49.12224,13.20613,8691,client_1_nps
95,lynx_116,CzechLynx/nps/lynx_116/24226_lynx_116.png,nps,21-03-2024,1.0,bayerisch_eisenstein-1,49.12224,13.20613,8692,client_1_nps
96,lynx_082,CzechLynx/nps/lynx_082/24227_lynx_082.png,nps,17-02-2024,6.0,borova_lada-1,49.01992,13.61003,8693,client_1_nps
97,lynx_082,CzechLynx/nps/lynx_082/24228_lynx_082.png,nps,17-02-2024,6.0,borova_lada-1,49.01992,13.61003,8694,client_1_nps
98,lynx_070,CzechLynx/nps/lynx_070/24229_lynx_070.png,nps,12-06-2023,6.0,zelezna_ruda-2,49.21208,13.212,8695,client_1_nps
99,lynx_115,CzechLynx/nps/lynx_115/24230_lynx_115.png,nps,03-07-2023,0.0,zelezna_ruda-2,49.21208,13.212,8696,client_1_nps
100,lynx_115,CzechLynx/nps/lynx_115/24231_lynx_115.png,nps,20-08-2023,0.0,zelezna_ruda-2,49.21208,13.212,8697,client_1_nps
101,lynx_115,CzechLynx/nps/lynx_115/24232_lynx_115.png,nps,21-08-2023,0.0,zelezna_ruda-2,49.21208,13.212,8698,client_1_nps
102,lynx_115,CzechLynx/nps/lynx_115/24233_lynx_115.png,nps,18-11-2023,0.0,zelezna_ruda-2,49.21208,13.212,8699,client_1_nps
103,lynx_115,CzechLynx/nps/lynx_115/24234_lynx_115.png,nps,12-02-2024,1.0,zelezna_ruda-2,49.21208,13.212,8700,client_1_nps
104,lynx_067,CzechLynx/nps/lynx_067/24235_lynx_067.png,nps,26-04-2024,7.0,zelezna_ruda-2,49.21208,13.212,8701,client_1_nps
105,lynx_011,CzechLynx/nps/lynx_011/24236_lynx_011.png,nps,25-09-2023,0.0,,,,8702,client_1_nps
106,lynx_011,CzechLynx/nps/lynx_011/24237_lynx_011.png,nps,08-12-2023,0.0,,,,8703,client_1_nps
107,lynx_035,CzechLynx/nps/lynx_035/24238_lynx_035.png,nps,22-01-2024,1.0,,,,8704,client_1_nps
108,lynx_011,CzechLynx/nps/lynx_011/24239_lynx_011.png,nps,22-01-2024,1.0,,,,8705,client_1_nps
109,lynx_070,CzechLynx/nps/lynx_070/24240_lynx_070.png,nps,16-05-2023,6.0,nyrsko-1,49.30577,13.08053,8706,client_1_nps
110,lynx_070,CzechLynx/nps/lynx_070/24241_lynx_070.png,nps,16-05-2023,6.0,nyrsko-1,49.30577,13.08053,8707,client_1_nps
111,lynx_070,CzechLynx/nps/lynx_070/24242_lynx_070.png,nps,16-05-2023,6.0,nyrsko-1,49.30577,13.08053,8707,client_1_nps
112,lynx_070,CzechLynx/nps/lynx_070/24243_lynx_070.png,nps,16-05-2023,6.0,nyrsko-1,49.30577,13.08053,8708,client_1_nps
113,lynx_070,CzechLynx/nps/lynx_070/24244_lynx_070.png,nps,16-05-2023,6.0,nyrsko-1,49.30577,13.08053,8709,client_1_nps
114,lynx_070,CzechLynx/nps/lynx_070/24245_lynx_070.png,nps,16-05-2023,6.0,nyrsko-1,49.30577,13.08053,8710,client_1_nps
115,lynx_070,CzechLynx/nps/lynx_070/24246_lynx_070.png,nps,16-05-2023,6.0,nyrsko-1,49.30577,13.08053,8711,client_1_nps
116,lynx_070,CzechLynx/nps/lynx_070/24247_lynx_070.png,nps,16-05-2023,6.0,nyrsko-1,49.30577,13.08053,8711,client_1_nps
117,lynx_070,CzechLynx/nps/lynx_070/24248_lynx_070.png,nps,16-05-2023,6.0,nyrsko-1,49.30577,13.08053,8711,client_1_nps
118,lynx_070,CzechLynx/nps/lynx_070/24249_lynx_070.png,nps,30-07-2023,6.0,nyrsko-1,49.30577,13.08053,8712,client_1_nps
119,lynx_070,CzechLynx/nps/lynx_070/24250_lynx_070.png,nps,30-07-2023,6.0,nyrsko-1,49.30577,13.08053,8712,client_1_nps
120,lynx_070,CzechLynx/nps/lynx_070/24251_lynx_070.png,nps,30-07-2023,6.0,nyrsko-1,49.30577,13.08053,8712,client_1_nps
121,lynx_082,CzechLynx/nps/lynx_082/24252_lynx_082.png,nps,08-08-2023,5.0,,,,8713,client_1_nps
122,lynx_019,CzechLynx/nps/lynx_019/24253_lynx_019.png,nps,21-08-2023,7.0,philippsreut-1,48.92562,13.73977,8714,client_1_nps
123,lynx_019,CzechLynx/nps/lynx_019/24254_lynx_019.png,nps,21-08-2023,7.0,philippsreut-1,48.92562,13.73977,8715,client_1_nps
124,lynx_019,CzechLynx/nps/lynx_019/24255_lynx_019.png,nps,21-08-2023,7.0,philippsreut-1,48.92562,13.73977,8715,client_1_nps
125,lynx_019,CzechLynx/nps/lynx_019/24256_lynx_019.png,nps,21-08-2023,7.0,philippsreut-1,48.92562,13.73977,8715,client_1_nps
126,lynx_082,CzechLynx/nps/lynx_082/24257_lynx_082.png,nps,08-10-2023,5.0,philippsreut-1,48.92562,13.73977,8716,client_1_nps
127,lynx_082,CzechLynx/nps/lynx_082/24258_lynx_082.png,nps,08-10-2023,5.0,philippsreut-1,48.92562,13.73977,8717,client_1_nps
128,lynx_082,CzechLynx/nps/lynx_082/24259_lynx_082.png,nps,08-10-2023,5.0,philippsreut-1,48.92562,13.73977,8717,client_1_nps
129,lynx_082,CzechLynx/nps/lynx_082/24260_lynx_082.png,nps,08-10-2023,5.0,philippsreut-1,48.92562,13.73977,8717,client_1_nps
130,lynx_034,CzechLynx/nps/lynx_034/24261_lynx_034.png,nps,01-01-2024,1.0,philippsreut-1,48.92562,13.73977,8718,client_1_nps
131,lynx_112,CzechLynx/nps/lynx_112/24262_lynx_112.png,nps,06-06-2023,1.0,,,,8719,client_1_nps
132,lynx_112,CzechLynx/nps/lynx_112/24263_lynx_112.png,nps,06-06-2023,1.0,,,,8720,client_1_nps
133,lynx_112,CzechLynx/nps/lynx_112/24264_lynx_112.png,nps,06-06-2023,1.0,,,,8720,client_1_nps
134,lynx_112,CzechLynx/nps/lynx_112/24265_lynx_112.png,nps,06-06-2023,1.0,,,,8720,client_1_nps
135,lynx_138,CzechLynx/nps/lynx_138/24266_lynx_138.png,nps,17-10-2023,3.0,hartmanice-1,49.11407,13.47981,8721,client_1_nps
136,lynx_103,CzechLynx/nps/lynx_103/24267_lynx_103.png,nps,03-12-2023,3.0,hartmanice-1,49.11407,13.47981,8722,client_1_nps
137,lynx_038,CzechLynx/nps/lynx_038/24268_lynx_038.png,nps,15-05-2023,6.0,breitenberg-1,48.74135,13.86203,8723,client_1_nps
138,lynx_038,CzechLynx/nps/lynx_038/24269_lynx_038.png,nps,15-05-2023,6.0,breitenberg-1,48.74135,13.86203,8724,client_1_nps
139,lynx_038,CzechLynx/nps/lynx_038/24270_lynx_038.png,nps,15-05-2023,6.0,breitenberg-1,48.74135,13.86203,8724,client_1_nps
140,lynx_154,CzechLynx/nps/lynx_154/24271_lynx_154.png,nps,15-05-2023,3.0,breitenberg-1,48.74135,13.86203,8725,client_1_nps
141,lynx_154,CzechLynx/nps/lynx_154/24272_lynx_154.png,nps,15-05-2023,3.0,breitenberg-1,48.74135,13.86203,8726,client_1_nps
142,lynx_154,CzechLynx/nps/lynx_154/24273_lynx_154.png,nps,15-05-2023,3.0,breitenberg-1,48.74135,13.86203,8727,client_1_nps
143,lynx_154,CzechLynx/nps/lynx_154/24274_lynx_154.png,nps,15-05-2023,3.0,breitenberg-1,48.74135,13.86203,8727,client_1_nps
144,lynx_038,CzechLynx/nps/lynx_038/24275_lynx_038.png,nps,15-05-2023,6.0,breitenberg-1,48.74135,13.86203,8728,client_1_nps
145,lynx_066,CzechLynx/nps/lynx_066/24276_lynx_066.png,nps,15-08-2023,6.0,breitenberg-1,48.74135,13.86203,8729,client_1_nps
146,lynx_066,CzechLynx/nps/lynx_066/24277_lynx_066.png,nps,15-08-2023,6.0,breitenberg-1,48.74135,13.86203,8730,client_1_nps
147,lynx_066,CzechLynx/nps/lynx_066/24278_lynx_066.png,nps,15-08-2023,6.0,breitenberg-1,48.74135,13.86203,8731,client_1_nps
148,lynx_038,CzechLynx/nps/lynx_038/24279_lynx_038.png,nps,03-05-2023,6.0,volary-1,48.83116,13.86901,8732,client_1_nps
149,lynx_038,CzechLynx/nps/lynx_038/24280_lynx_038.png,nps,03-05-2023,6.0,volary-1,48.83116,13.86901,8733,client_1_nps
150,lynx_038,CzechLynx/nps/lynx_038/24281_lynx_038.png,nps,11-08-2023,6.0,volary-1,48.83116,13.86901,8734,client_1_nps
151,lynx_038,CzechLynx/nps/lynx_038/24282_lynx_038.png,nps,11-08-2023,6.0,volary-1,48.83116,13.86901,8735,client_1_nps
152,lynx_011,CzechLynx/nps/lynx_011/24283_lynx_011.png,nps,26-09-2023,0.0,volary-1,48.83116,13.86901,8736,client_1_nps
153,lynx_011,CzechLynx/nps/lynx_011/24284_lynx_011.png,nps,11-10-2023,0.0,volary-1,48.83116,13.86901,8737,client_1_nps
154,lynx_011,CzechLynx/nps/lynx_011/24285_lynx_011.png,nps,11-10-2023,0.0,volary-1,48.83116,13.86901,8738,client_1_nps
155,lynx_011,CzechLynx/nps/lynx_011/24286_lynx_011.png,nps,11-10-2023,0.0,volary-1,48.83116,13.86901,8738,client_1_nps
156,lynx_011,CzechLynx/nps/lynx_011/24287_lynx_011.png,nps,25-10-2023,0.0,volary-1,48.83116,13.86901,8739,client_1_nps
157,lynx_011,CzechLynx/nps/lynx_011/24288_lynx_011.png,nps,25-10-2023,0.0,volary-1,48.83116,13.86901,8740,client_1_nps
158,lynx_011,CzechLynx/nps/lynx_011/24289_lynx_011.png,nps,25-10-2023,0.0,volary-1,48.83116,13.86901,8740,client_1_nps
159,lynx_011,CzechLynx/nps/lynx_011/24290_lynx_011.png,nps,25-10-2023,0.0,volary-1,48.83116,13.86901,8740,client_1_nps
160,lynx_011,CzechLynx/nps/lynx_011/24291_lynx_011.png,nps,25-10-2023,0.0,volary-1,48.83116,13.86901,8741,client_1_nps
161,lynx_011,CzechLynx/nps/lynx_011/24292_lynx_011.png,nps,25-10-2023,0.0,volary-1,48.83116,13.86901,8742,client_1_nps
162,lynx_011,CzechLynx/nps/lynx_011/24293_lynx_011.png,nps,25-10-2023,0.0,volary-1,48.83116,13.86901,8742,client_1_nps
163,lynx_011,CzechLynx/nps/lynx_011/24294_lynx_011.png,nps,25-10-2023,0.0,volary-1,48.83116,13.86901,8742,client_1_nps
164,lynx_011,CzechLynx/nps/lynx_011/24295_lynx_011.png,nps,03-11-2023,0.0,volary-1,48.83116,13.86901,8743,client_1_nps
165,lynx_066,CzechLynx/nps/lynx_066/24296_lynx_066.png,nps,12-11-2023,6.0,volary-1,48.83116,13.86901,8744,client_1_nps
166,lynx_011,CzechLynx/nps/lynx_011/24297_lynx_011.png,nps,11-12-2023,0.0,volary-1,48.83116,13.86901,8745,client_1_nps
167,lynx_066,CzechLynx/nps/lynx_066/24298_lynx_066.png,nps,17-12-2023,6.0,volary-1,48.83116,13.86901,8746,client_1_nps
168,lynx_011,CzechLynx/nps/lynx_011/24299_lynx_011.png,nps,18-12-2023,0.0,volary-1,48.83116,13.86901,8747,client_1_nps
169,lynx_011,CzechLynx/nps/lynx_011/24300_lynx_011.png,nps,18-12-2023,0.0,volary-1,48.83116,13.86901,8748,client_1_nps
170,lynx_011,CzechLynx/nps/lynx_011/24301_lynx_011.png,nps,18-12-2023,0.0,volary-1,48.83116,13.86901,8748,client_1_nps
171,lynx_011,CzechLynx/nps/lynx_011/24302_lynx_011.png,nps,18-12-2023,0.0,volary-1,48.83116,13.86901,8748,client_1_nps
172,lynx_011,CzechLynx/nps/lynx_011/24303_lynx_011.png,nps,18-12-2023,0.0,volary-1,48.83116,13.86901,8749,client_1_nps
173,lynx_011,CzechLynx/nps/lynx_011/24304_lynx_011.png,nps,30-12-2023,0.0,volary-1,48.83116,13.86901,8750,client_1_nps
174,lynx_066,CzechLynx/nps/lynx_066/24305_lynx_066.png,nps,05-01-2024,7.0,volary-1,48.83116,13.86901,8751,client_1_nps
175,lynx_066,CzechLynx/nps/lynx_066/24306_lynx_066.png,nps,07-01-2024,7.0,volary-1,48.83116,13.86901,8752,client_1_nps
176,lynx_066,CzechLynx/nps/lynx_066/24307_lynx_066.png,nps,19-01-2024,7.0,volary-1,48.83116,13.86901,8753,client_1_nps
177,lynx_066,CzechLynx/nps/lynx_066/24308_lynx_066.png,nps,21-01-2024,7.0,volary-1,48.83116,13.86901,8754,client_1_nps
178,lynx_066,CzechLynx/nps/lynx_066/24309_lynx_066.png,nps,01-02-2024,7.0,volary-1,48.83116,13.86901,8755,client_1_nps
179,lynx_066,CzechLynx/nps/lynx_066/24310_lynx_066.png,nps,07-02-2024,7.0,volary-1,48.83116,13.86901,8756,client_1_nps
180,lynx_066,CzechLynx/nps/lynx_066/24311_lynx_066.png,nps,07-02-2024,7.0,volary-1,48.83116,13.86901,8756,client_1_nps
181,lynx_011,CzechLynx/nps/lynx_011/24312_lynx_011.png,nps,10-02-2024,1.0,volary-1,48.83116,13.86901,8757,client_1_nps
182,lynx_011,CzechLynx/nps/lynx_011/24313_lynx_011.png,nps,13-02-2024,1.0,volary-1,48.83116,13.86901,8758,client_1_nps
183,lynx_011,CzechLynx/nps/lynx_011/24314_lynx_011.png,nps,20-02-2024,1.0,volary-1,48.83116,13.86901,8759,client_1_nps
184,lynx_111,CzechLynx/nps/lynx_111/24315_lynx_111.png,nps,23-05-2023,1.0,lam-1,49.21592,13.07488,8760,client_1_nps
185,lynx_111,CzechLynx/nps/lynx_111/24316_lynx_111.png,nps,23-05-2023,1.0,lam-1,49.21592,13.07488,8761,client_1_nps
186,lynx_111,CzechLynx/nps/lynx_111/24317_lynx_111.png,nps,23-05-2023,1.0,lam-1,49.21592,13.07488,8762,client_1_nps
187,lynx_070,CzechLynx/nps/lynx_070/24318_lynx_070.png,nps,20-06-2023,6.0,lam-1,49.21592,13.07488,8763,client_1_nps
188,lynx_075,CzechLynx/nps/lynx_075/24319_lynx_075.png,nps,29-12-2023,5.0,hartmanice-1,49.11407,13.47981,8764,client_1_nps
189,lynx_154,CzechLynx/nps/lynx_154/24320_lynx_154.png,nps,18-05-2023,3.0,,,,8765,client_1_nps
190,lynx_154,CzechLynx/nps/lynx_154/24321_lynx_154.png,nps,18-05-2023,3.0,,,,8766,client_1_nps
191,lynx_154,CzechLynx/nps/lynx_154/24322_lynx_154.png,nps,18-05-2023,3.0,,,,8766,client_1_nps
192,lynx_154,CzechLynx/nps/lynx_154/24323_lynx_154.png,nps,18-05-2023,3.0,,,,8766,client_1_nps
193,lynx_038,CzechLynx/nps/lynx_038/24324_lynx_038.png,nps,02-08-2023,6.0,,,,8767,client_1_nps
