image_id,identity,path,source_region,date,relative_age,location,latitude,longitude,encounter,client_id
20,lynx_117,CzechLynx/beskydy/lynx_117/00020_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
21,lynx_117,CzechLynx/beskydy/lynx_117/00021_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
22,lynx_117,CzechLynx/beskydy/lynx_117/00022_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
23,lynx_117,CzechLynx/beskydy/lynx_117/00023_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
24,lynx_117,CzechLynx/beskydy/lynx_117/00024_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
25,lynx_117,CzechLynx/beskydy/lynx_117/00025_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
26,lynx_117,CzechLynx/beskydy/lynx_117/00026_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
27,lynx_117,CzechLynx/beskydy/lynx_117/00027_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
28,lynx_117,CzechLynx/beskydy/lynx_117/00028_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
29,lynx_117,CzechLynx/beskydy/lynx_117/00029_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
30,lynx_117,CzechLynx/beskydy/lynx_117/00030_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
31,lynx_117,CzechLynx/beskydy/lynx_117/00031_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
32,lynx_117,CzechLynx/beskydy/lynx_117/00032_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
33,lynx_117,CzechLynx/beskydy/lynx_117/00033_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
34,lynx_117,CzechLynx/beskydy/lynx_117/00034_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
35,lynx_117,CzechLynx/beskydy/lynx_117/00035_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
36,lynx_117,CzechLynx/beskydy/lynx_117/00036_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
37,lynx_117,CzechLynx/beskydy/lynx_117/00037_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
38,lynx_117,CzechLynx/beskydy/lynx_117/00038_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
39,lynx_117,CzechLynx/beskydy/lynx_117/00039_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
40,lynx_117,CzechLynx/beskydy/lynx_117/00040_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
41,lynx_117,CzechLynx/beskydy/lynx_117/00041_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
42,lynx_117,CzechLynx/beskydy/lynx_117/00042_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
43,lynx_117,CzechLynx/beskydy/lynx_117/00043_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
44,lynx_117,CzechLynx/beskydy/lynx_117/00044_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
45,lynx_117,CzechLynx/beskydy/lynx_117/00045_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
46,lynx_117,CzechLynx/beskydy/lynx_117/00046_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
47,lynx_117,CzechLynx/beskydy/lynx_117/00047_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
48,lynx_117,CzechLynx/beskydy/lynx_117/00048_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
49,lynx_117,CzechLynx/beskydy/lynx_117/00049_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
50,lynx_117,CzechLynx/beskydy/lynx_117/00050_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
51,lynx_117,CzechLynx/beskydy/lynx_117/00051_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
52,lynx_117,CzechLynx/beskydy/lynx_117/00052_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
53,lynx_117,CzechLynx/beskydy/lynx_117/00053_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
54,lynx_117,CzechLynx/beskydy/lynx_117/00054_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
55,lynx_117,CzechLynx/beskydy/lynx_117/00055_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
56,lynx_117,CzechLynx/beskydy/lynx_117/00056_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
57,lynx_117,CzechLynx/beskydy/lynx_117/00057_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
58,lynx_117,CzechLynx/beskydy/lynx_117/00058_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
59,lynx_117,CzechLynx/beskydy/lynx_117/00059_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
60,lynx_117,CzechLynx/beskydy/lynx_117/00060_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
61,lynx_117,CzechLynx/beskydy/lynx_117/00061_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
62,lynx_117,CzechLynx/beskydy/lynx_117/00062_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
63,lynx_117,CzechLynx/beskydy/lynx_117/00063_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
64,lynx_117,CzechLynx/beskydy/lynx_117/00064_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
65,lynx_117,CzechLynx/beskydy/lynx_117/00065_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
66,lynx_117,CzechLynx/beskydy/lynx_117/00066_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
67,lynx_117,CzechLynx/beskydy/lynx_117/00067_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
68,lynx_117,CzechLynx/beskydy/lynx_117/00068_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
69,lynx_117,CzechLynx/beskydy/lynx_117/00069_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
70,lynx_117,CzechLynx/beskydy/lynx_117/00070_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5085,client_0_beskydy
71,lynx_117,CzechLynx/beskydy/lynx_117/00071_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5074,client_0_beskydy
72,lynx_117,CzechLynx/beskydy/lynx_117/00072_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5074,client_0_beskydy
73,lynx_117,CzechLynx/beskydy/lynx_117/00073_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5074,client_0_beskydy
74,lynx_117,CzechLynx/beskydy/lynx_117/00074_lynx_117.png,beskydy,28-12-2012,2.0,ostravice-2,49.47815,18.49268,5074,client_0_beskydy
75,lynx_181,CzechLynx/beskydy/lynx_181/00075_lynx_181.png,beskydy,03-06-2012,3.0,francova_lhota-2,49.23068,18.17297,4800,client_0_beskydy
76,lynx_170,CzechLynx/beskydy/lynx_170/00076_lynx_170.png,beskydy,31-03-2012,0.0,francova_lhota-2,49.23068,18.17297,4796,client_0_beskydy
77,lynx_170,CzechLynx/beskydy/lynx_170/00077_lynx_170.png,beskydy,31-03-2012,0.0,francova_lhota-2,49.23068,18.17297,4796,client_0_beskydy
78,lynx_172,CzechLynx/beskydy/lynx_172/00078_lynx_172.png,beskydy,07-04-2012,1.0,francova_lhota-2,49.23068,18.17297,4797,client_0_beskydy
79,lynx_170,CzechLynx/beskydy/lynx_170/00079_lynx_170.png,beskydy,18-04-2012,0.0,francova_lhota-2,49.23068,18.17297,4798,client_0_beskydy
80,lynx_170,CzechLynx/beskydy/lynx_170/00080_lynx_170.png,beskydy,18-04-2012,0.0,francova_lhota-2,49.23068,18.17297,4798,client_0_beskydy
81,lynx_172,CzechLynx/beskydy/lynx_172/00081_lynx_172.png,beskydy,19-04-2012,1.0,francova_lhota-2,49.23068,18.17297,4799,client_0_beskydy
82,lynx_172,CzechLynx/beskydy/lynx_172/00082_lynx_172.png,beskydy,19-04-2012,1.0,francova_lhota-2,49.23068,18.17297,4799,client_0_beskydy
83,lynx_172,CzechLynx/beskydy/lynx_172/00083_lynx_172.png,beskydy,19-04-2012,1.0,francova_lhota-2,49.23068,18.17297,4799,client_0_beskydy
84,lynx_172,CzechLynx/beskydy/lynx_172/00084_lynx_172.png,beskydy,19-04-2012,1.0,francova_lhota-2,49.23068,18.17297,4799,client_0_beskydy
85,lynx_181,CzechLynx/beskydy/lynx_181/00085_lynx_181.png,beskydy,17-05-2012,3.0,francova_lhota-2,49.23068,18.17297,4702,client_0_beskydy
86,lynx_172,CzechLynx/beskydy/lynx_172/00086_lynx_172.png,beskydy,04-03-2012,1.0,francova_lhota-2,49.23068,18.17297,4754,client_0_beskydy
87,lynx_172,CzechLynx/beskydy/lynx_172/00087_lynx_172.png,beskydy,17-12-2012,1.0,francova_lhota-2,49.23068,18.17297,4703,client_0_beskydy
88,lynx_172,CzechLynx/beskydy/lynx_172/00088_lynx_172.png,beskydy,17-12-2012,1.0,francova_lhota-2,49.23068,18.17297,4703,client_0_beskydy
89,lynx_172,CzechLynx/beskydy/lynx_172/00089_lynx_172.png,beskydy,17-12-2012,1.0,francova_lhota-2,49.23068,18.17297,4703,client_0_beskydy
90,lynx_195,CzechLynx/beskydy/lynx_195/00090_lynx_195.png,beskydy,12-10-2012,0.0,francova_lhota-2,49.23068,18.17297,4725,client_0_beskydy
91,lynx_181,CzechLynx/beskydy/lynx_181/00091_lynx_181.png,beskydy,05-08-2012,3.0,francova_lhota-2,49.23068,18.17297,4723,client_0_beskydy
92,lynx_195,CzechLynx/beskydy/lynx_195/00092_lynx_195.png,beskydy,06-08-2012,0.0,francova_lhota-2,49.23068,18.17297,4724,client_0_beskydy
93,lynx_155,CzechLynx/beskydy/lynx_155/00093_lynx_155.png,beskydy,31-01-2012,1.0,francova_lhota-2,49.23068,18.17297,4710,client_0_beskydy
94,lynx_172,CzechLynx/beskydy/lynx_172/00094_lynx_172.png,beskydy,01-02-2012,1.0,francova_lhota-2,49.23068,18.17297,4711,client_0_beskydy
95,lynx_172,CzechLynx/beskydy/lynx_172/00095_lynx_172.png,beskydy,02-02-2012,1.0,francova_lhota-2,49.23068,18.17297,4712,client_0_beskydy
96,lynx_172,CzechLynx/beskydy/lynx_172/00096_lynx_172.png,beskydy,02-02-2012,1.0,francova_lhota-2,49.23068,18.17297,4713,client_0_beskydy
97,lynx_181,CzechLynx/beskydy/lynx_181/00097_lynx_181.png,beskydy,09-12-2012,3.0,bytca-2,49.29966,18.4615,4964,client_0_beskydy
98,lynx_181,CzechLynx/beskydy/lynx_181/00098_lynx_181.png,beskydy,28-11-2012,3.0,bytca-2,49.29966,18.4615,4963,client_0_beskydy
99,lynx_184,CzechLynx/beskydy/lynx_184/00099_lynx_184.png,beskydy,02-01-2013,1.0,ostravice-1,49.48844,18.35544,4880,client_0_beskydy
100,lynx_159,CzechLynx/beskydy/lynx_159/00100_lynx_159.png,beskydy,28-10-2012,0.0,oravska_lesna-1,49.33508,19.16119,2995,client_0_beskydy
101,lynx_159,CzechLynx/beskydy/lynx_159/00101_lynx_159.png,beskydy,28-10-2012,0.0,oravska_lesna-1,49.33508,19.16119,2995,client_0_beskydy
102,lynx_159,CzechLynx/beskydy/lynx_159/00102_lynx_159.png,beskydy,25-11-2012,0.0,oravska_lesna-1,49.33508,19.16119,2996,client_0_beskydy
103,lynx_159,CzechLynx/beskydy/lynx_159/00103_lynx_159.png,beskydy,25-11-2012,0.0,oravska_lesna-1,49.33508,19.16119,2996,client_0_beskydy
104,lynx_159,CzechLynx/beskydy/lynx_159/00104_lynx_159.png,beskydy,25-11-2012,0.0,oravska_lesna-1,49.33508,19.16119,2996,client_0_beskydy
105,lynx_185,CzechLynx/beskydy/lynx_185/00105_lynx_185.png,beskydy,06-01-2013,1.0,ostravice-1,49.48844,18.35544,4881,client_0_beskydy
106,lynx_014,CzechLynx/beskydy/lynx_014/00106_lynx_014.png,beskydy,14-03-2012,3.0,ostravice-1,49.48844,18.35544,5178,client_0_beskydy
107,lynx_117,CzechLynx/beskydy/lynx_117/00107_lynx_117.png,beskydy,05-03-2012,2.0,turzovka-3,49.4677,18.62986,4673,client_0_beskydy
108,lynx_181,CzechLynx/beskydy/lynx_181/00108_lynx_181.png,beskydy,03-04-2009,0.0,velke_karlovice-1,49.3099,18.32476,4496,client_0_beskydy
109,lynx_181,CzechLynx/beskydy/lynx_181/00109_lynx_181.png,beskydy,03-05-2009,0.0,velke_karlovice-1,49.3099,18.32476,4497,client_0_beskydy
110,lynx_181,CzechLynx/beskydy/lynx_181/00110_lynx_181.png,beskydy,08-05-2009,0.0,bytca-2,49.29966,18.4615,4603,client_0_beskydy
111,lynx_181,CzechLynx/beskydy/lynx_181/00111_lynx_181.png,beskydy,08-05-2009,0.0,bytca-2,49.29966,18.4615,4603,client_0_beskydy
112,lynx_181,CzechLynx/beskydy/lynx_181/00112_lynx_181.png,beskydy,15-12-2009,0.0,bytca-2,49.29966,18.4615,4604,client_0_beskydy
113,lynx_181,CzechLynx/beskydy/lynx_181/00113_lynx_181.png,beskydy,28-12-2009,0.0,bytca-2,49.29966,18.4615,4605,client_0_beskydy
114,lynx_181,CzechLynx/beskydy/lynx_181/00114_lynx_181.png,beskydy,26-03-2009,0.0,bytca-2,49.29966,18.4615,4602,client_0_beskydy
115,lynx_002,CzechLynx/beskydy/lynx_002/00115_lynx_002.png,beskydy,20-01-2010,1.0,moravka-1,49.56739,18.50838,4495,client_0_beskydy
116,lynx_002,CzechLynx/beskydy/lynx_002/00116_lynx_002.png,beskydy,20-01-2010,1.0,moravka-1,49.56739,18.50838,4495,client_0_beskydy
117,lynx_002,CzechLynx/beskydy/lynx_002/00117_lynx_002.png,beskydy,20-01-2010,1.0,moravka-1,49.56739,18.50838,4495,client_0_beskydy
118,lynx_002,CzechLynx/beskydy/lynx_002/00118_lynx_002.png,beskydy,20-01-2010,1.0,moravka-1,49.56739,18.50838,4495,client_0_beskydy
119,lynx_002,CzechLynx/beskydy/lynx_002/00119_lynx_002.png,beskydy,20-01-2010,1.0,moravka-1,49.56739,18.50838,4495,client_0_beskydy
120,lynx_002,CzechLynx/beskydy/lynx_002/00120_lynx_002.png,beskydy,20-01-2010,1.0,moravka-1,49.56739,18.50838,4495,client_0_beskydy
121,lynx_002,CzechLynx/beskydy/lynx_002/00121_lynx_002.png,beskydy,20-01-2010,1.0,moravka-1,49.56739,18.50838,4495,client_0_beskydy
122,lynx_002,CzechLynx/beskydy/lynx_002/00122_lynx_002.png,beskydy,20-01-2010,1.0,moravka-1,49.56739,18.50838,4495,client_0_beskydy
123,lynx_002,CzechLynx/beskydy/lynx_002/00123_lynx_002.png,beskydy,20-01-2010,1.0,moravka-1,49.56739,18.50838,4495,client_0_beskydy
124,lynx_002,CzechLynx/beskydy/lynx_002/00124_lynx_002.png,beskydy,20-01-2010,1.0,moravka-1,49.56739,18.50838,4495,client_0_beskydy
125,lynx_002,CzechLynx/beskydy/lynx_002/00125_lynx_002.png,beskydy,20-01-2010,1.0,moravka-1,49.56739,18.50838,4495,client_0_beskydy
126,lynx_002,CzechLynx/beskydy/lynx_002/00126_lynx_002.png,beskydy,20-01-2010,1.0,moravka-1,49.56739,18.50838,4495,client_0_beskydy
127,lynx_002,CzechLynx/beskydy/lynx_002/00127_lynx_002.png,beskydy,20-01-2010,1.0,moravka-1,49.56739,18.50838,4495,client_0_beskydy
128,lynx_002,CzechLynx/beskydy/lynx_002/00128_lynx_002.png,beskydy,20-01-2010,1.0,moravka-1,49.56739,18.50838,4495,client_0_beskydy
129,lynx_002,CzechLynx/beskydy/lynx_002/00129_lynx_002.png,beskydy,20-01-2010,1.0,moravka-1,49.56739,18.50838,4495,client_0_beskydy
130,lynx_002,CzechLynx/beskydy/lynx_002/00130_lynx_002.png,beskydy,20-01-2010,1.0,moravka-1,49.56739,18.50838,4495,client_0_beskydy
131,lynx_002,CzechLynx/beskydy/lynx_002/00131_lynx_002.png,beskydy,20-01-2010,1.0,moravka-1,49.56739,18.50838,4495,client_0_beskydy
132,lynx_002,CzechLynx/beskydy/lynx_002/00132_lynx_002.png,beskydy,20-01-2010,1.0,moravka-1,49.56739,18.50838,4495,client_0_beskydy
133,lynx_002,CzechLynx/beskydy/lynx_002/00133_lynx_002.png,beskydy,20-01-2010,1.0,moravka-1,49.56739,18.50838,4495,client_0_beskydy
134,lynx_014,CzechLynx/beskydy/lynx_014/00134_lynx_014.png,beskydy,21-02-2012,3.0,ostravice-1,49.48844,18.35544,4493,client_0_beskydy
135,lynx_014,CzechLynx/beskydy/lynx_014/00135_lynx_014.png,beskydy,21-02-2012,3.0,ostravice-1,49.48844,18.35544,4493,client_0_beskydy
136,lynx_014,CzechLynx/beskydy/lynx_014/00136_lynx_014.png,beskydy,21-02-2012,3.0,ostravice-1,49.48844,18.35544,4493,client_0_beskydy
137,lynx_014,CzechLynx/beskydy/lynx_014/00137_lynx_014.png,beskydy,21-02-2012,3.0,ostravice-1,49.48844,18.35544,4493,client_0_beskydy
138,lynx_014,CzechLynx/beskydy/lynx_014/00138_lynx_014.png,beskydy,21-02-2012,3.0,ostravice-1,49.48844,18.35544,4493,client_0_beskydy
139,lynx_014,CzechLynx/beskydy/lynx_014/00139_lynx_014.png,beskydy,21-02-2012,3.0,ostravice-1,49.48844,18.35544,4493,client_0_beskydy
140,lynx_014,CzechLynx/beskydy/lynx_014/00140_lynx_014.png,beskydy,21-02-2012,3.0,ostravice-1,49.48844,18.35544,4493,client_0_beskydy
141,lynx_014,CzechLynx/beskydy/lynx_014/00141_lynx_014.png,beskydy,04-03-2012,3.0,ostravice-1,49.48844,18.35544,4494,client_0_beskydy
142,lynx_014,CzechLynx/beskydy/lynx_014/00142_lynx_014.png,beskydy,04-03-2012,3.0,ostravice-1,49.48844,18.35544,4494,client_0_beskydy
143,lynx_014,CzechLynx/beskydy/lynx_014/00143_lynx_014.png,beskydy,04-03-2012,3.0,ostravice-1,49.48844,18.35544,4494,client_0_beskydy
144,lynx_014,CzechLynx/beskydy/lynx_014/00144_lynx_014.png,beskydy,04-03-2012,3.0,ostravice-1,49.48844,18.35544,4494,client_0_beskydy
145,lynx_014,CzechLynx/beskydy/lynx_014/00145_lynx_014.png,beskydy,04-03-2012,3.0,ostravice-1,49.48844,18.35544,4494,client_0_beskydy
146,lynx_014,CzechLynx/beskydy/lynx_014/00146_lynx_014.png,beskydy,04-03-2012,3.0,ostravice-1,49.48844,18.35544,4494,client_0_beskydy
147,lynx_014,CzechLynx/beskydy/lynx_014/00147_lynx_014.png,beskydy,04-03-2012,3.0,ostravice-1,49.48844,18.35544,4494,client_0_beskydy
148,lynx_014,CzechLynx/beskydy/lynx_014/00148_lynx_014.png,beskydy,04-03-2012,3.0,ostravice-1,49.48844,18.35544,4494,client_0_beskydy
149,lynx_014,CzechLynx/beskydy/lynx_014/00149_lynx_014.png,beskydy,04-03-2012,3.0,ostravice-1,49.48844,18.35544,4494,client_0_beskydy
150,lynx_014,CzechLynx/beskydy/lynx_014/00150_lynx_014.png,beskydy,04-03-2012,3.0,ostravice-1,49.48844,18.35544,4494,client_0_beskydy
151,lynx_014,CzechLynx/beskydy/lynx_014/00151_lynx_014.png,beskydy,04-03-2012,3.0,ostravice-1,49.48844,18.35544,4494,client_0_beskydy
152,lynx_014,CzechLynx/beskydy/lynx_014/00152_lynx_014.png,beskydy,04-03-2012,3.0,ostravice-1,49.48844,18.35544,4494,client_0_beskydy
153,lynx_014,CzechLynx/beskydy/lynx_014/00153_lynx_014.png,beskydy,04-03-2012,3.0,ostravice-1,49.48844,18.35544,4494,client_0_beskydy
154,lynx_014,CzechLynx/beskydy/lynx_014/00154_lynx_014.png,beskydy,04-03-2012,3.0,ostravice-1,49.48844,18.35544,4494,client_0_beskydy
155,lynx_014,CzechLynx/beskydy/lynx_014/00155_lynx_014.png,beskydy,04-03-2012,3.0,ostravice-1,49.48844,18.35544,4494,client_0_beskydy
156,lynx_117,CzechLynx/beskydy/lynx_117/00156_lynx_117.png,beskydy,29-11-2011,1.0,ostravice-2,49.47815,18.49268,5149,client_0_beskydy
157,lynx_014,CzechLynx/beskydy/lynx_014/00157_lynx_014.png,beskydy,11-02-2011,2.0,ostravice-2,49.47815,18.49268,5083,client_0_beskydy
158,lynx_014,CzechLynx/beskydy/lynx_014/00158_lynx_014.png,beskydy,11-02-2011,2.0,ostravice-2,49.47815,18.49268,5083,client_0_beskydy
159,lynx_117,CzechLynx/beskydy/lynx_117/00159_lynx_117.png,beskydy,29-11-2011,1.0,ostravice-2,49.47815,18.49268,5084,client_0_beskydy
160,lynx_117,CzechLynx/beskydy/lynx_117/00160_lynx_117.png,beskydy,29-11-2011,1.0,ostravice-2,49.47815,18.49268,5084,client_0_beskydy
161,lynx_117,CzechLynx/beskydy/lynx_117/00161_lynx_117.png,beskydy,19-07-2012,2.0,ostravice-2,49.47815,18.49268,5150,client_0_beskydy
162,lynx_014,CzechLynx/beskydy/lynx_014/00162_lynx_014.png,beskydy,11-11-2010,1.0,ostravice-2,49.47815,18.49268,5081,client_0_beskydy
163,lynx_014,CzechLynx/beskydy/lynx_014/00163_lynx_014.png,beskydy,11-11-2010,1.0,ostravice-2,49.47815,18.49268,5081,client_0_beskydy
164,lynx_117,CzechLynx/beskydy/lynx_117/00164_lynx_117.png,beskydy,25-12-2010,0.0,ostravice-2,49.47815,18.49268,5082,client_0_beskydy
165,lynx_117,CzechLynx/beskydy/lynx_117/00165_lynx_117.png,beskydy,25-12-2010,0.0,ostravice-2,49.47815,18.49268,5082,client_0_beskydy
166,lynx_117,CzechLynx/beskydy/lynx_117/00166_lynx_117.png,beskydy,25-12-2010,0.0,ostravice-2,49.47815,18.49268,5082,client_0_beskydy
167,lynx_002,CzechLynx/beskydy/lynx_002/00167_lynx_002.png,beskydy,01-08-2009,0.0,ostravice-2,49.47815,18.49268,5077,client_0_beskydy
168,lynx_014,CzechLynx/beskydy/lynx_014/00168_lynx_014.png,beskydy,17-12-2009,0.0,ostravice-2,49.47815,18.49268,5148,client_0_beskydy
