image_id,identity,path,bbox,date,orientation,segmentation,species,rarity_class
2386,41c4f32a-6ede-4aab-95ab-13ec16610e51,leopard.coco/images/train2022/000000002380.jpg,"[87, 294, 2240, 901]",,right,,leopard,common
2605,8fe3c161-b0c1-4e40-b3ba-998b37272b23,leopard.coco/images/train2022/000000002596.jpg,"[989, 817, 1269, 614]",,left,,leopard,common
2367,79cf7589-f1b9-4c3d-886b-5e2f9b7903ac,leopard.coco/images/train2022/000000002361.jpg,"[135, 95, 2184, 910]",,right,,leopard,common
1814,81ad30d8-15c7-492e-918b-d9592d8f3f08,leopard.coco/images/train2022/000000001809.jpg,"[97, 490, 1713, 832]",,right,,leopard,abundant
6181,f2abff83-5163-4560-be53-9421cac22d71,leopard.coco/images/train2022/000000006167.jpg,"[683, 414, 1717, 1186]",,left,,leopard,common
4834,bddd9524-d4a1-4ac2-877b-459211f7acc5,leopard.coco/images/train2022/000000004821.jpg,"[1383, 821, 948, 502]",,front,,leopard,abundant
4310,48586dfd-d491-4c06-91b9-2fbfcf5c6cdd,leopard.coco/images/train2022/000000004298.jpg,"[885, 623, 633, 341]",,right,,leopard,abundant
3311,a00094fa-7300-40e4-bc80-9c13f376c31f,leopard.coco/images/train2022/000000003299.jpg,"[534, 555, 887, 434]",,right,,leopard,abundant
2691,e3c1078a-aaed-42f2-85ae-e1d3b618cdee,leopard.coco/images/train2022/000000002681.jpg,"[337, 850, 380, 239]",,back,,leopard,common
2380,36463c1d-cc84-450e-aece-73613ae5c97b,leopard.coco/images/train2022/000000002374.jpg,"[58, 45, 2342, 1259]",,left,,leopard,abundant
2365,13ed75ce-17fe-4e6b-aa82-cf2ff7a3473e,leopard.coco/images/train2022/000000002359.jpg,"[114, 117, 2216, 1005]",,right,,leopard,common
4437,271c8bfa-8dff-44d5-9d4e-72007d7ba700,leopard.coco/images/train2022/000000004425.jpg,"[916, 1061, 1028, 289]",,right,,leopard,abundant
80,e19c3dc4-0122-4c0a-be99-fbdb3e4741ef,leopard.coco/images/train2022/000000000081.jpg,"[3, 159, 2251, 1381]",,left,,leopard,abundant
4997,0d3642d3-39fd-452a-8fe5-b0daa2f623e0,leopard.coco/images/train2022/000000004984.jpg,"[467, 565, 506, 211]",,right,,leopard,abundant
2652,8bbe7eee-ece7-4600-9347-8aabd899cb77,leopard.coco/images/train2022/000000002642.jpg,"[0, 603, 675, 682]",,front,,leopard,abundant
3942,9dce1bc1-361d-45d7-9db1-2a143c732b66,leopard.coco/images/train2022/000000003930.jpg,"[748, 356, 1037, 600]",,front,,leopard,abundant
2287,8aeb0450-bd20-4521-8282-5b5703c348c4,leopard.coco/images/train2022/000000002281.jpg,"[139, 17, 2197, 1266]",,right,,leopard,common
1157,d2fe7415-883d-4fac-9509-a5c3bf48393d,leopard.coco/images/train2022/000000001156.jpg,"[668, 170, 1682, 1581]",,right,,leopard,abundant
2859,f783fc6c-f22a-4b35-a37b-b814ca4cc68e,leopard.coco/images/train2022/000000002849.jpg,"[160, 719, 1778, 1129]",,left,,leopard,abundant
6558,f1116150-8ea6-4a26-a0b8-90208a8a2248,leopard.coco/images/train2022/000000006543.jpg,"[2, 831, 508, 378]",,,,leopard,abundant
2014,81224356-83ce-49ab-b20d-e2c0d0edde27,leopard.coco/images/train2022/000000002009.jpg,"[1838, 691, 510, 317]",,left,,leopard,common
3791,3b4882e7-1b66-4c8d-8786-be8f5cc69ee8,leopard.coco/images/train2022/000000003779.jpg,"[1262, 350, 1110, 997]",,left,,leopard,common
2161,c7fa3bc1-65ee-4028-86a7-a64b841d5dba,leopard.coco/images/train2022/000000002155.jpg,"[719, 694, 1219, 825]",,right,,leopard,common
2135,001e71df-ed06-43b6-bfdc-6beac644b1de,leopard.coco/images/train2022/000000002130.jpg,"[3, 750, 793, 826]",,right,,leopard,abundant
4571,63824a69-3a5d-4713-81af-d2aee97abeec,leopard.coco/images/train2022/000000004559.jpg,"[1900, 1197, 500, 497]",,back,,leopard,abundant
3665,863f2925-6037-4ce5-b1c6-7aeb88bbf48d,leopard.coco/images/train2022/000000003653.jpg,"[1918, 662, 472, 657]",,back,,leopard,common
