image_id,identity,path,bbox,date,orientation,segmentation,species
4127,9dce1bc1-361d-45d7-9db1-2a143c732b66,leopard.coco/images/train2022/000000004115.jpg,"[1571, 914, 823, 841]",,left,,leopard
4049,9dce1bc1-361d-45d7-9db1-2a143c732b66,leopard.coco/images/train2022/000000004037.jpg,"[405, 592, 343, 503]",,front,,leopard
4096,9dce1bc1-361d-45d7-9db1-2a143c732b66,leopard.coco/images/train2022/000000004084.jpg,"[424, 371, 575, 365]",,back,,leopard
4171,9dce1bc1-361d-45d7-9db1-2a143c732b66,leopard.coco/images/train2022/000000004159.jpg,"[872, 376, 734, 465]",,left,,leopard
4170,9dce1bc1-361d-45d7-9db1-2a143c732b66,leopard.coco/images/train2022/000000004158.jpg,"[195, 653, 609, 422]",,front,,leopard
3993,9dce1bc1-361d-45d7-9db1-2a143c732b66,leopard.coco/images/train2022/000000003981.jpg,"[530, 281, 1008, 669]",,left,,leopard
4371,9dce1bc1-361d-45d7-9db1-2a143c732b66,leopard.coco/images/train2022/000000004359.jpg,"[1119, 1040, 796, 404]",,left,,leopard
4265,9dce1bc1-361d-45d7-9db1-2a143c732b66,leopard.coco/images/train2022/000000004253.jpg,"[456, 150, 1203, 665]",,right,,leopard
4104,9dce1bc1-361d-45d7-9db1-2a143c732b66,leopard.coco/images/train2022/000000004092.jpg,"[1889, 374, 486, 976]",,back,,leopard
3962,9dce1bc1-361d-45d7-9db1-2a143c732b66,leopard.coco/images/train2022/000000003950.jpg,"[254, 271, 748, 778]",,back,,leopard
4348,9dce1bc1-361d-45d7-9db1-2a143c732b66,leopard.coco/images/train2022/000000004336.jpg,"[759, 366, 365, 550]",,front,,leopard
4194,9dce1bc1-361d-45d7-9db1-2a143c732b66,leopard.coco/images/train2022/000000004182.jpg,"[420, 344, 1304, 690]",,right,,leopard
2170,ebe55d08-674f-417a-a8f6-c776dca6ee8c,hyena.coco/images/train2022/000000002146.jpg,"[16, 20, 2310, 1771]",,right,,hyena
1139,8d704d6e-76b3-4fef-b7e7-5522bc453d98,hyena.coco/images/train2022/000000001125.jpg,"[0, 228, 1742, 1273]",,right,,hyena
323,bbbaafbc-3889-4d6f-843b-d58fb94fb07c,hyena.coco/images/train2022/000000000321.jpg,"[518, 429, 1277, 868]",,left,,hyena
706,bbbaafbc-3889-4d6f-843b-d58fb94fb07c,hyena.coco/images/train2022/000000000697.jpg,"[339, 541, 1643, 767]",,left,,hyena
367,60b9e2bb-87ef-4b1d-923c-f0585a74d0b7,hyena.coco/images/train2022/000000000365.jpg,"[160, 194, 2103, 1600]",,left,,hyena
942,18d82d10-7fdf-4306-9fe7-73a7f6152e53,hyena.coco/images/train2022/000000000933.jpg,"[737, 625, 823, 474]",,right,,hyena
401,bbbaafbc-3889-4d6f-843b-d58fb94fb07c,hyena.coco/images/train2022/000000000397.jpg,"[833, 414, 1506, 1060]",,left,,hyena
1100,18d82d10-7fdf-4306-9fe7-73a7f6152e53,hyena.coco/images/train2022/000000001086.jpg,"[592, 402, 547, 480]",,left,,hyena
253,18d82d10-7fdf-4306-9fe7-73a7f6152e53,hyena.coco/images/train2022/000000000251.jpg,"[5, 511, 1032, 617]",,right,,hyena
759,bbbaafbc-3889-4d6f-843b-d58fb94fb07c,hyena.coco/images/train2022/000000000750.jpg,"[1043, 339, 1267, 1232]",,left,,hyena
158,1da24c9f-d62d-48a6-81b9-afbdc5c0e7af,hyena.coco/images/train2022/000000000157.jpg,"[0, 526, 658, 517]",,right,,hyena
427,bbbaafbc-3889-4d6f-843b-d58fb94fb07c,hyena.coco/images/train2022/000000000422.jpg,"[396, 654, 873, 597]",,right,,hyena
92,1da24c9f-d62d-48a6-81b9-afbdc5c0e7af,hyena.coco/images/train2022/000000000091.jpg,"[1409, 443, 945, 580]",,left,,hyena
676,bbbaafbc-3889-4d6f-843b-d58fb94fb07c,hyena.coco/images/train2022/000000000667.jpg,"[70, 437, 2320, 840]",,left,,hyena
542,1da24c9f-d62d-48a6-81b9-afbdc5c0e7af,hyena.coco/images/train2022/000000000535.jpg,"[1458, 1005, 895, 471]",,left,,hyena
522,bbbaafbc-3889-4d6f-843b-d58fb94fb07c,hyena.coco/images/train2022/000000000515.jpg,"[398, 336, 1675, 1011]",,left,,hyena
505,ebe55d08-674f-417a-a8f6-c776dca6ee8c,hyena.coco/images/train2022/000000000498.jpg,"[203, 171, 2005, 1443]",,left,,hyena
45,bbbaafbc-3889-4d6f-843b-d58fb94fb07c,hyena.coco/images/train2022/000000000046.jpg,"[862, 142, 820, 1454]",,front,,hyena
931,18d82d10-7fdf-4306-9fe7-73a7f6152e53,hyena.coco/images/train2022/000000000922.jpg,"[1471, 517, 804, 531]",,left,,hyena
335,bbbaafbc-3889-4d6f-843b-d58fb94fb07c,hyena.coco/images/train2022/000000000333.jpg,"[295, 453, 1689, 947]",,right,,hyena
620,bbbaafbc-3889-4d6f-843b-d58fb94fb07c,hyena.coco/images/train2022/000000000612.jpg,"[240, 478, 1625, 1001]",,left,,hyena
220,bbbaafbc-3889-4d6f-843b-d58fb94fb07c,hyena.coco/images/train2022/000000000218.jpg,"[705, 373, 917, 1427]",,front,,hyena
858,89390731-0ff1-454f-a2ac-8017c49d8da6,hyena.coco/images/train2022/000000000849.jpg,"[1768, 625, 544, 276]",,left,,hyena
688,1da24c9f-d62d-48a6-81b9-afbdc5c0e7af,hyena.coco/images/train2022/000000000679.jpg,"[1171, 394, 1222, 740]",,left,,hyena
226,bbbaafbc-3889-4d6f-843b-d58fb94fb07c,hyena.coco/images/train2022/000000000224.jpg,"[755, 232, 1582, 1368]",,left,,hyena
1476,248353ce-530e-4dea-97c7-31f6029b2088,hyena.coco/images/train2022/000000001456.jpg,"[163, 193, 2011, 1677]",,frontleft,,hyena
1039,8d704d6e-76b3-4fef-b7e7-5522bc453d98,hyena.coco/images/train2022/000000001025.jpg,"[752, 461, 1626, 1056]",,right,,hyena
278,bbbaafbc-3889-4d6f-843b-d58fb94fb07c,hyena.coco/images/train2022/000000000276.jpg,"[18, 430, 2315, 1170]",,left,,hyena
769,8d704d6e-76b3-4fef-b7e7-5522bc453d98,hyena.coco/images/train2022/000000000760.jpg,"[875, 671, 924, 675]",,right,,hyena
1260,1da24c9f-d62d-48a6-81b9-afbdc5c0e7af,hyena.coco/images/train2022/000000001246.jpg,"[228, 462, 1316, 1054]",,left,,hyena
