cosine_sim,student_norm,teacher_norm
0.7067,27.3411,28.0446
0.6928,27.6405,22.6544
0.8025,27.7707,36.7936
0.7479,27.6069,37.6972
0.7362,27.2400,34.2886
0.8056,28.2948,38.1885
0.7067,28.1637,33.0322
0.7080,27.0475,30.7545
0.7234,27.3118,31.7309
0.7598,27.4581,42.0257
0.7225,27.2733,34.8385
0.7491,27.2676,37.4974
0.7639,27.7825,33.5546
0.7120,28.0872,28.1486
0.6610,27.5114,37.7741
0.6287,27.6215,30.4822
0.5990,27.8888,33.3894
0.6783,27.6967,36.7881
0.6963,28.3425,40.1536
0.6517,27.8408,39.7858
0.5883,27.5397,23.6118
0.7022,27.6856,52.4057
0.7198,27.9842,43.4740
0.5489,27.5695,30.7293
0.7353,28.0911,38.9834
0.6412,27.6416,33.5724
0.6866,28.4043,43.4891
0.5803,27.8894,22.6809
0.6287,28.1802,31.6985
0.6397,27.6745,32.1643
0.6261,27.7363,39.0606
0.6340,27.4439,32.0793
0.7060,27.6941,42.1123
0.5788,28.0241,37.6048
0.7579,27.7154,40.4311
0.7744,28.2803,42.6233
0.7092,28.5234,35.3697
0.7278,27.8910,38.0026
0.7359,27.7207,32.8089
0.7665,27.5514,30.6340
0.7177,27.7015,29.9700
0.8041,27.9879,38.4266
0.7229,27.4076,27.9499
0.7930,27.6125,42.5257
0.7700,27.3689,31.9690
0.7797,27.9622,37.4852
0.7779,27.5205,31.6658
0.7981,28.0688,35.7337
0.7901,27.9241,34.6316
0.7925,27.6322,33.7144
0.7812,27.3162,32.8982
0.7829,27.8070,34.2357
0.8223,27.6785,31.9506
0.7749,27.8872,44.8633
0.8292,28.4683,31.5906
0.8279,27.8600,29.5082
0.8269,27.4426,31.1544
0.8261,27.4519,31.5438
0.8346,27.6253,30.9135
0.8207,27.7496,37.4485
0.8329,27.2085,37.1096
0.7804,27.6964,30.8775
0.8208,27.7853,36.2236
0.8039,27.7061,28.4811
0.8052,27.9998,33.2508
0.7603,27.6179,30.0032
0.8178,27.9072,27.0978
0.8065,27.5727,29.6220
0.8225,27.6963,30.1282
0.7900,28.0770,31.0532
0.7843,28.3039,29.4250
0.8023,28.0059,28.3519
0.7936,27.9400,26.7227
0.8000,28.2492,30.5223
0.7597,27.8770,28.8421
0.8076,27.5432,30.6030
0.7332,27.3289,33.6593
0.7582,27.8674,31.4342
0.6883,27.6324,28.1574
0.7101,27.9261,28.4177
0.6249,27.6783,23.8759
0.7371,27.3782,25.1973
0.7350,28.1985,34.5021
0.7591,27.7401,32.4386
0.7507,28.1063,33.3400
0.7472,27.2509,36.5691
0.7110,28.0302,30.2131
0.7348,28.0723,28.5586
0.7042,27.5972,37.4885
0.7256,27.8555,33.4646
0.7278,27.6018,38.6379
0.7520,28.0035,36.4438
0.7396,27.3835,29.8203
0.6782,28.0146,27.0484
0.7101,28.3090,30.1193
0.6692,27.7723,33.0879
0.7829,27.7221,36.5699
0.7690,28.2031,33.7529
0.7578,27.9709,34.8452
0.6446,27.3258,28.1890
0.7171,27.6641,40.9330
0.6277,27.9058,33.1760
0.6895,27.2880,42.5736
0.6811,27.6489,37.9512
0.6861,27.3619,26.7872
0.6698,27.2301,32.9795
0.6825,27.0046,31.7782
0.7360,28.3589,31.7998
0.7718,27.7565,38.6418
0.6720,27.4698,42.6037
0.7265,27.5905,42.1567
0.7463,28.4335,36.9919
0.7037,27.6970,33.4709
0.7717,27.9915,35.0140
0.7017,27.4148,29.6289
0.7010,27.7045,31.6912
0.7151,27.3153,27.7277
0.6877,27.9756,26.3051
0.7431,28.1523,32.4894
0.7386,28.1929,29.2199
0.6664,27.2062,26.7098
0.7828,28.6145,36.9322
0.7079,27.6372,30.5165
0.6523,27.6160,24.5644
0.7339,28.0617,31.9249
0.6390,27.4540,24.6969
0.7321,27.8044,30.7156
0.7281,27.5110,37.0173
0.7525,27.5077,36.0030
0.7196,27.5553,32.9221
