image_id,identity,path,bbox,date,orientation,segmentation,species,rarity_class
2746,4f895a17-6192-4ff1-863a-004837871796,hyena.coco/images/train2022/000000002722.jpg,"[0, 156, 2400, 1483]",,right,,hyena,species_b
2776,e7d7fd1f-5a2d-4073-ac1f-59f6268ba8de,hyena.coco/images/train2022/000000002752.jpg,"[0, 561, 552, 581]",,right,,hyena,species_b
251,c1593d0b-5f78-4f62-8304-932d7fbcc9fe,hyena.coco/images/train2022/000000000249.jpg,"[691, 500, 1144, 740]",,left,,hyena,species_b
4,67006b29-4adc-41dc-9b30-39a94363a81a,hyena.coco/images/train2022/000000000005.jpg,"[426, 829, 334, 294]",,left,,hyena,species_b
1031,89390731-0ff1-454f-a2ac-8017c49d8da6,hyena.coco/images/train2022/000000001017.jpg,"[0, 339, 1188, 861]",,right,,hyena,species_b
733,20e1204f-ae7b-4297-b578-ef07ac24829a,hyena.coco/images/train2022/000000000724.jpg,"[0, 11, 2340, 2324]",,right,,hyena,species_b
1090,7802d893-e75c-48c3-b822-8a9704bbbd4d,hyena.coco/images/train2022/000000001076.jpg,"[14, 579, 1128, 1192]",,right,,hyena,species_b
421,c5c66d36-d1a6-412e-8289-0b5d8b275be9,hyena.coco/images/train2022/000000000417.jpg,"[45, 28, 2273, 1348]",,left,,hyena,species_b
837,faf75b6e-88a9-4213-ad92-b3c8d1accdfc,hyena.coco/images/train2022/000000000828.jpg,"[14, 211, 2146, 2189]",,left,,hyena,species_b
1206,c273c534-7efa-4da8-bdba-6fdb44d92fed,hyena.coco/images/train2022/000000001192.jpg,"[123, 192, 2224, 1534]",,left,,hyena,species_b
2269,c7fc642b-3a46-4bda-ac76-abcbffdf2260,hyena.coco/images/train2022/000000002245.jpg,"[58, 221, 2248, 1072]",,left,,hyena,species_b
477,e1cb11c3-48d4-474d-9881-affe8b0d02d5,hyena.coco/images/train2022/000000000470.jpg,"[0, 0, 2400, 1351]",,left,,hyena,species_b
